frame_id,timestamp,num_features,depth_mean,depth_std
106,1773946770446.309,500,3523.4515958849906,1678.221770206926
107,1773946770513.382,500,3493.886071120069,1634.49831947588
108,1773946770579.9053,500,3452.0169867932154,1626.3201200690933
109,1773946770646.4707,500,3439.5896097297414,1660.9400473637577
110,1773946770713.3892,348,3384.375119276508,1599.0601989003073
111,1773946770779.833,284,3337.0981413515365,1603.228178010228
112,1773946770846.587,308,3284.9006001165208,1610.588582155031
113,1773946770913.265,500,3241.4605461521423,1617.9720131195988
114,1773946770980.027,389,3210.0858734278586,1641.0497466417353
115,1773946771046.8381,500,3198.819669017517,1724.8521987476909
116,1773946771114.4702,500,3190.684312397174,1734.898527967842
117,1773946771180.5364,500,3186.7330147763105,1692.7843066919968
118,1773946771246.9949,500,3190.748062600102,1668.5641341960818
119,1773946771314.5994,500,3185.2541397230502,1702.5771334988428
120,1773946771381.2605,500,3179.6843096189295,1708.6668754134666
121,1773946771447.2737,500,3197.4753473931587,1741.2228468457097
122,1773946771513.758,500,3198.812488312884,1768.6969354543853
123,1773946771580.4453,500,3194.307965187608,1724.1317314725952
124,1773946771647.3215,500,3193.9304213304868,1760.0511715598093
125,1773946771714.174,500,3205.7365669432347,1707.7779760372791
126,1773946771780.8845,426,3194.775041522353,1583.5348033894613
127,1773946771847.3652,297,3168.705699124903,1476.4064286194873
128,1773946771914.0618,500,3172.5589666551564,1702.2370280730497
129,1773946771980.6267,441,3105.290000534826,1532.0632917041453
130,1773946772047.7068,500,3113.8626087267144,1858.3210837516212
131,1773946772114.2607,500,3082.047617686467,1772.7598545167225
132,1773946772181.1804,500,3047.214714628641,1747.9516704098728
133,1773946772247.8152,500,3037.200206598231,1846.7820844955745
134,1773946772314.6572,500,3017.502033753487,1779.8878414731955
135,1773946772381.6902,484,2980.1168211196823,1768.4674907568012
136,1773946772448.0996,274,2938.58506300164,1464.6968071937345
137,1773946772515.1152,500,3031.3484964276186,1823.6691917143737
138,1773946772581.8992,500,3033.480096245837,1675.0086582092986
139,1773946772648.7234,500,3033.6132421295174,1631.3451043433145
140,1773946772715.225,500,3021.9726880516996,1714.1710595007658
141,1773946772782.1565,498,3041.05897094611,1780.2404067783168
142,1773946772848.5603,468,3032.720514907907,1920.7634301305882
143,1773946772915.38,412,3004.2391025383236,1719.553936726198
144,1773946772981.8667,494,2998.374082626153,1758.6835343878308
145,1773946773048.1892,500,3003.2006508710188,1708.240963042541
146,1773946773115.6665,500,3032.9149866434464,1756.9806719486674
147,1773946773181.8677,500,3028.387001703391,1661.2804589769366
148,1773946773248.7664,500,3005.9257029117052,1661.5660533033345
149,1773946773315.2805,500,2969.6208103873482,1733.9275072125472
150,1773946773381.8884,500,2906.2195459965837,1686.9875507716777
151,1773946773448.7344,500,2840.49961973367,1557.4783457647081
152,1773946773515.3423,500,2787.4295362158828,1589.5529086564518
153,1773946773582.1023,500,2718.401765845697,1574.8657090027955
154,1773946773648.983,500,2672.621173602772,1687.8056279232237
155,1773946773715.545,500,2603.245071697567,1606.8324451686703
156,1773946773782.326,479,2535.4709586192257,1452.7916342624846
157,1773946773849.295,453,2480.608826948757,1332.8962827956248
158,1773946773915.9343,222,2443.8066628153283,1493.4489713181456
159,1773946773982.6184,176,2416.401018586847,1143.3755124330974
160,1773946774049.1267,137,2423.768217661912,1098.2346230615776
161,1773946774115.8733,75,2338.3451433664704,933.0766389826404
162,1773946774182.6292,73,2353.159449672579,1791.845507081486
163,1773946774249.3801,126,2358.5703110375116,1893.8989431546404
164,1773946774316.3428,161,2335.4489285995546,1828.5204361141275
165,1773946774383.1052,262,2526.1425498979925,2832.9510847637844
166,1773946774449.5315,347,2650.892079437999,2815.1345282893462
167,1773946774516.7998,392,2871.583695648278,3301.843133724272
168,1773946774582.9238,367,2655.799104224583,2759.8169081793735
169,1773946774649.8567,441,2697.523257829029,2998.93506088704
170,1773946774716.3489,428,2801.474660507813,3328.080956347399
171,1773946774783.1797,462,2851.0616371264346,3536.711999144478
172,1773946774849.5645,388,2758.989154069746,3351.1429253368165
173,1773946774916.5796,389,2732.2395188730306,3448.1567153731153
174,1773946774983.5857,349,2640.1215620662774,3472.0616614806213
175,1773946775050.1147,358,2695.919082065353,4022.2296128317817
176,1773946775117.288,313,2535.4877994505914,3606.9507822340674
177,1773946775183.4863,455,2687.1394028348886,4114.395057434587
178,1773946775250.0955,395,2574.2000962634006,3752.742686139014
179,1773946775316.7234,418,2640.6558466281945,4040.9697631620365
180,1773946775383.8137,355,2673.5856640752986,4114.669182520186
181,1773946775450.5212,324,2407.300406371187,3579.395825256735
182,1773946775517.0117,234,2190.1785797602693,3300.6997969145073
183,1773946775583.996,224,2117.0545970446256,3098.466756146846
184,1773946775650.4807,132,2051.2940290888646,2728.1951691357967
185,1773946775717.1812,63,1932.2841623051468,2178.278806873986
186,1773946775783.9253,71,1954.1494878833496,1339.5168485046631
187,1773946775851.418,94,2237.07938014975,1773.9883312260383
188,1773946775918.1843,128,2647.4834180873977,2183.508195710582
189,1773946775985.649,216,3033.3022272112285,2315.8123017337425
190,1773946776051.321,204,3435.366159567651,2389.4741363159333
191,1773946776117.346,231,3655.5447391777425,2345.3916924777664
192,1773946776184.2427,271,3821.7012905303127,2332.1639872730643
193,1773946776251.012,319,3927.219022204506,2228.5808539858385
194,1773946776318.8237,295,4076.649088238984,2193.6565500813836
195,1773946776384.3125,299,4133.4582482956275,2183.190435509322
196,1773946776451.6824,311,4009.070616972714,2310.240747596817
197,1773946776518.5457,295,3705.343938033858,2197.524705309523
198,1773946776584.6838,281,3371.3007487185596,2005.5399521425486
199,1773946776651.0334,204,3057.70666619874,1837.1985889429918
200,1773946776717.9363,161,2724.2099433535273,1406.663713643215
201,1773946776784.8628,133,2449.616939385165,921.3529343740395
202,1773946776851.3213,133,2248.642346557087,571.2018250244469
203,1773946776918.8,118,2126.8284781294687,567.8731801159255
204,1773946776985.2776,235,2010.53901805826,559.5642423112615
205,1773946777052.1487,298,1894.5289794163066,612.105752970446
206,1773946777118.5608,342,1816.9704464128586,745.4143872213984
207,1773946777185.2793,377,1773.5896401851394,813.8058138683894
208,1773946777251.8547,338,1736.5917536959175,820.7868344782681
209,1773946777318.6233,410,1728.778035892683,887.4454391900086
210,1773946777385.366,450,1709.266848428048,930.3698023693561
211,1773946777452.181,500,1734.0988934295615,1035.8638970593315
212,1773946777518.7332,500,1741.5428614212808,1119.8953676826977
213,1773946777585.4492,500,1769.574901858896,1243.100957126373
214,1773946777652.2349,500,1771.677439890309,1295.7043562402057
215,1773946777718.66,446,1785.1191299011027,1303.63541043355
216,1773946777786.6643,255,1821.5594325472878,1284.3316452726392
217,1773946777852.0005,246,1896.9156700645917,1384.0342584677985
218,1773946777918.8813,325,1940.426654911713,1465.7701429861145
219,1773946777985.518,356,1978.6674503316656,1547.5574665446684
220,1773946778052.4873,443,1973.4218123626674,1495.968574938223
221,1773946778119.09,348,1987.7149431574942,1503.6251776473248
222,1773946778186.546,468,1959.222847060561,1463.8557739678897
223,1773946778253.462,392,1937.8631580972906,1464.1306217312706
224,1773946778319.266,324,1909.5746529450068,1454.9354915496715
225,1773946778385.9565,234,1884.8545575783892,1493.0194431212208
226,1773946778453.378,372,1854.510153547133,1496.3326822419858
227,1773946778519.244,311,1836.3419761792823,1536.1138752737706
228,1773946778586.5715,389,1822.783737092617,1571.783209979067
229,1773946778653.5798,484,1843.5483850340897,1623.4280327005922
230,1773946778719.6624,491,1849.1079661194353,1636.019704694471
231,1773946778788.68,490,1871.730890073664,1671.1990319108234
232,1773946778852.8528,483,1877.29083483091,1683.3442885690872
233,1773946778919.8142,493,1872.3356750290827,1649.6268619566301
234,1773946778986.528,484,1906.699481002701,1688.1558172351622
235,1773946779053.1372,481,1926.5698313341147,1706.7735717018554
236,1773946779119.7805,481,1936.7623962531861,1691.5827965913827
237,1773946779187.6592,483,1955.4326240238038,1678.4755470177204
238,1773946779253.348,484,1978.9880186704481,1670.2076294968838
239,1773946779320.0212,476,2003.6826933670054,1680.38463018633
240,1773946779386.9087,470,2025.4852475306388,1697.0671595500314
241,1773946779453.5632,463,2039.7660889460526,1689.7911557703294
242,1773946779520.037,464,2065.16773292466,1683.3541744727943
243,1773946779586.941,383,2101.240605191991,1669.0105808576418
244,1773946779653.8884,348,2139.853795676843,1656.902311884098
245,1773946779720.3499,328,2174.113127896619,1649.810950591998
246,1773946779787.58,372,2188.4920822016093,1643.0215008250575
247,1773946779853.817,347,2173.3353188492492,1651.9383031458888
248,1773946779920.5378,331,2175.9914560087414,1656.062430140092
249,1773946779987.3608,348,2174.7609844855697,1638.4945631292412
250,1773946780053.9312,367,2186.037870956355,1640.9192789376286
251,1773946780120.8167,343,2185.156174871627,1631.4148352625389
252,1773946780187.291,320,2197.552438635639,1633.9320104302235
253,1773946780254.7075,289,2226.029495317055,1628.7797610452853
254,1773946780321.3157,321,2234.616008493093,1563.8131730716977
255,1773946780387.7576,291,2250.7449279361163,1549.0447262368764
256,1773946780454.354,277,2292.0581506235394,1525.4137247692306
257,1773946780520.8499,318,2319.7298966499616,1535.9474011916632
258,1773946780587.9714,310,2298.081584252838,1497.7660827542095
259,1773946780654.5044,365,2293.518983194654,1532.5304035729523
260,1773946780721.3235,374,2284.587947283636,1507.9855761964677
261,1773946780788.005,426,2318.0248787912474,1493.0247097286567
262,1773946780854.7793,462,2282.524178366768,1490.3109004725566
263,1773946780921.3987,385,2331.949715686438,1457.7998686979186
264,1773946780988.0427,362,2278.471850431448,1444.5245314016706
265,1773946781054.703,420,2227.1061558132164,1488.2239380183337
266,1773946781121.6223,432,2220.67091471259,1539.3727502253973
267,1773946781188.2373,361,2220.97365573315,1590.9615481519734
268,1773946781255.0903,406,2220.9678117422295,1636.2878672603156
269,1773946781321.5479,360,2204.5799894315583,1666.2729212530096
270,1773946781388.2292,411,2200.0380768483797,1673.4765993851508
271,1773946781455.5325,432,2185.4864248940034,1679.5942772076294
272,1773946781522.2783,416,2189.3716434400017,1696.04606100564
273,1773946781588.8647,365,2195.330420453015,1731.902177927061
274,1773946781655.4272,285,2208.698076182517,1737.8592958855168
275,1773946781721.8037,374,2238.0749727128714,1741.1107143271597
276,1773946781788.5825,298,2289.320547956565,1767.2029309868474
277,1773946781855.6843,280,2273.842657508103,1776.871786621152
278,1773946781922.649,415,2228.8178418160282,1670.8333221352846
279,1773946781989.297,380,2199.5716320818456,1632.7279182999332
280,1773946782055.6172,395,2178.997453062481,1596.5036763736705
281,1773946782122.3276,298,2179.2485761203557,1609.7149468482016
282,1773946782189.3457,306,2160.7232091535793,1579.3989554530099
283,1773946782255.812,309,2165.0268618852047,1581.8155759266137
284,1773946782323.4617,268,2181.395589267502,1575.1481812092175
285,1773946782389.4463,330,2194.432941918013,1573.9563507348232
286,1773946782456.1067,347,2205.9348322562823,1544.1790194396742
287,1773946782522.8284,411,2217.7588261210294,1527.6908016142136
288,1773946782590.1204,474,2227.8713252054376,1500.2021130459282
289,1773946782655.9404,473,2241.784279220399,1490.9481558682655
290,1773946782722.9792,464,2241.060305259948,1452.9480130298061
291,1773946782789.6482,475,2250.1896642141514,1430.221121196101
292,1773946782856.3535,463,2212.5611060842966,1413.3087979476643
293,1773946782923.2952,470,2179.1205411869673,1418.8555400810033
294,1773946782991.181,414,2162.0038591648604,1424.821875468778
295,1773946783056.4526,293,2129.8845606826803,1431.108404555396
296,1773946783123.1118,335,2096.994539934751,1447.255557697911
297,1773946783190.3164,261,2068.536720629768,1455.3390866781585
298,1773946783256.7512,369,2072.270083102493,1465.0096032202557
299,1773946783323.3489,365,2087.0869460631784,1481.251750972671
300,1773946783390.0015,450,2107.163463527942,1520.9226039009611
301,1773946783457.0286,425,2130.6691698834793,1490.502696697013
302,1773946783523.8403,389,2162.74180380768,1469.58739771811
303,1773946783590.358,433,2188.372411206813,1450.9705299201441
304,1773946783657.028,404,2201.9454774494175,1430.3468438129505
305,1773946783723.7783,441,2239.190127127971,1403.0359755562692
306,1773946783790.2593,367,2279.158153274814,1377.9795950851374
307,1773946783857.3716,451,2311.5930834760184,1352.195520300266
308,1773946783923.7231,384,2312.836096978702,1317.2601303320848
309,1773946783990.678,383,2340.5225761714646,1284.0111150750004
310,1773946784057.3591,317,2363.2447706066137,1239.6227873065916
311,1773946784123.974,405,2381.904358419171,1190.5784887594202
312,1773946784190.694,374,2407.66456619312,1409.590669011394
313,1773946784257.4607,417,2343.1660534433418,1037.2430204694504
314,1773946784324.4297,407,2296.838332723578,1031.8121098694448
315,1773946784390.75,395,2277.959099937657,1014.0330882670737
316,1773946784458.3438,366,2243.545842318108,1006.4319716945021
317,1773946784525.0317,362,2215.827027968602,997.1444852411771
318,1773946784591.6973,354,2199.6161356124485,985.4962106999551
319,1773946784657.7112,215,2204.577369652554,963.9135282382266
320,1773946784724.7651,108,2205.218193246268,943.9243989978564
321,1773946784790.9695,141,2199.5129188919536,930.1594313221037
322,1773946784857.8604,116,2191.501415983742,920.4491454644632
323,1773946784924.9414,202,2183.66371955035,930.1453197878968
324,1773946784991.411,167,2161.6407531933583,873.346145826066
325,1773946785058.0815,115,2156.788535107257,918.1912105655474
326,1773946785124.67,123,2133.2163533417215,851.1184588256768
327,1773946785191.7056,98,2118.2473740216305,842.4996375061519
328,1773946785259.545,82,2114.279549322874,808.2731682969564
329,1773946785324.8152,127,2100.811335076014,793.1730088443368
330,1773946785391.787,173,2087.3900975577235,744.0096914240617
331,1773946785459.201,86,2068.8050976460977,679.1887465336777
332,1773946785525.393,98,2054.929953027237,656.4004349386645
333,1773946785592.4102,104,2033.1571374267699,644.920462363034
334,1773946785658.7073,120,2035.4187449264905,633.1142227080037
335,1773946785725.3203,123,2045.973607490998,683.6570012214712
336,1773946785793.2563,142,2054.955647588366,694.8872154789736
337,1773946785858.4387,148,2056.5097002230373,638.7592016156751
338,1773946785925.4507,171,2053.285846284975,630.6904510041427
339,1773946785992.4512,139,2051.5443916213085,607.8972873647458
340,1773946786058.6863,175,2046.1719567610926,590.0920870874392
341,1773946786125.5513,167,2054.1569231467884,551.8428894457855
342,1773946786193.0835,124,2042.93327885294,508.75115481605513
343,1773946786258.991,75,2004.0981535784488,502.0347546888683
344,1773946786326.7173,111,1952.777621624321,500.06489178743857
345,1773946786393.361,120,1876.6316975730645,491.22936759157875
346,1773946786459.7175,96,1826.4236165293007,511.35777715895824
347,1773946786525.8767,38,1770.5566010774353,518.9977616991297
348,1773946786593.1843,10,1743.7661316056492,546.0998554263479
349,1773946786659.6753,1,1711.2081289872228,560.8531838819301
350,1773946786726.3513,11,1717.6965113715626,588.6976048731813
351,1773946786792.7627,29,1770.7405910180898,645.6681613768787
352,1773946786859.3333,9,1837.3018657230493,673.0291166623433
353,1773946786926.012,5,1909.3507906719622,685.8370068679521
354,1773946786993.4807,5,1991.9445620563608,674.8721540300808
355,1773946787059.5952,18,2027.8811474145377,699.4086748469261
356,1773946787127.4067,26,2100.1962221905596,1353.5784534289035
357,1773946787192.9775,36,2180.932196549736,616.6955645225256
358,1773946787260.4192,50,2273.069259283345,920.2037370723624
359,1773946787326.5088,82,2221.585197689071,1591.8009301362608
360,1773946787393.2932,144,2076.608430081235,474.3066636218092
361,1773946787460.9866,180,1971.5805224674102,582.8890701572044
362,1773946787527.841,274,1857.8980763038214,1017.5217545472622
363,1773946787593.8306,277,1756.6125507780046,820.0312454761673
364,1773946787660.248,305,1679.3446035861489,695.0362783241118
365,1773946787726.8394,276,1631.351470783546,660.6883215210261
366,1773946787793.586,279,1563.044544717814,633.4718864496916
367,1773946787860.1196,296,1540.266152229229,599.0578165928085
368,1773946787926.9392,233,1499.167218358885,562.3777133680533
369,1773946787993.7712,318,1507.284316560075,486.58041596155135
370,1773946788061.037,113,1496.1414577334199,438.0731029207942
371,1773946788127.3176,70,1511.3633077068991,351.58810248517585
372,1773946788194.1147,8,1512.9441707537806,255.8231443268008
373,1773946788261.0232,0,1524.6647971321843,332.8638022524706
374,1773946788328.1853,0,1497.2252262867548,262.70843191212293
375,1773946788394.1787,24,1531.814976322936,381.54941125634457
376,1773946788460.7795,96,1621.1642899233943,647.1015771833191
377,1773946788527.5151,71,1755.8959848856223,1096.4850895952875
378,1773946788594.1116,181,2067.777092068953,1689.4978808322112
379,1773946788661.3127,230,2167.1049689989836,1745.4985989128425
380,1773946788727.629,330,2194.190139461067,1693.815402708844
381,1773946788794.4475,262,2202.60065230157,1676.1345558788737
382,1773946788860.9907,355,2195.4335608868573,1659.399565029517
383,1773946788927.7651,359,2191.9764740162186,1652.482558412757
384,1773946788994.8154,348,2193.339126796988,1663.521762275382
385,1773946789061.61,403,2189.266830251845,1649.9050325546118
386,1773946789128.4329,315,2188.974293509073,1635.5951096199458
387,1773946789194.7344,457,2184.585571693036,1611.4198174840944
388,1773946789261.572,328,2185.6530673989055,1601.3231103256503
389,1773946789328.2395,453,2191.755025448958,1582.9407712515515
390,1773946789395.0115,403,2196.6381597712048,1578.7970670812617
391,1773946789462.4968,448,2206.3057300237174,1558.3523526413685
392,1773946789528.406,401,2206.0736132090415,1537.7358664027402
393,1773946789595.0293,293,2218.9694072215607,1517.1102241304575
394,1773946789661.7307,339,2218.2969010598804,1497.4958037927117
395,1773946789728.5422,398,2184.893711282289,1469.5925152901254
396,1773946789795.2693,374,2175.244961193557,1470.2544687998504
397,1773946789861.768,392,2161.350462289671,1460.5474296747448
398,1773946789928.624,337,2150.55466550059,1451.2810071767915
399,1773946789995.5286,349,2141.1557786105723,1442.7897112385795
400,1773946790062.16,344,2130.2490351419397,1428.8773397051768
401,1773946790128.6792,354,2120.314220666817,1422.5054643951773
402,1773946790195.4058,265,2115.172770037927,1423.1533452925255
403,1773946790262.2576,325,2107.3400067788953,1424.2765729940668
404,1773946790328.998,221,2103.2108778154716,1401.1655401493786
405,1773946790395.754,208,2114.6612425018147,1400.4779891127591
406,1773946790462.661,348,2109.1277207031326,1378.0447897958397
407,1773946790529.0596,286,2104.408766405002,1369.4577400096375
408,1773946790596.1462,352,2102.0113097716276,1348.7444842880604
409,1773946790662.4644,250,2090.4067211882293,1337.3993333382193
410,1773946790729.0696,228,2080.7087650389917,1326.4880633815587
411,1773946790796.2424,208,2067.044269314209,1321.2093401791951
412,1773946790862.806,335,2052.3122408296495,1329.4155731005656
413,1773946790929.514,284,2046.9912164894956,1330.0031135712957
414,1773946790996.146,308,2039.821234078255,1305.4590037035753
415,1773946791062.9285,329,2036.4332396130985,1293.669677277384
416,1773946791129.5603,318,2032.338544777834,1278.3576405175093
417,1773946791196.579,268,2026.2146092757184,1252.8552225794585
418,1773946791263.0266,353,2016.0365469895307,1222.4807589498778
419,1773946791329.7368,180,2013.8644658312091,1200.2716278458001
420,1773946791396.9292,284,2007.4824257529506,1183.6972367739386
421,1773946791463.7312,335,1998.3049465607016,1163.595269376824
422,1773946791531.015,301,1995.20188245137,1143.8576321441385
423,1773946791664.004,375,1977.5671181119124,1114.0870590510253
424,1773946791730.1843,232,1961.486948341788,1102.5857734035185
425,1773946791797.4944,309,1945.5968158036133,1095.827414533915
426,1773946791863.7751,249,1932.2716155364362,1107.2466192276156
427,1773946791929.9932,201,1914.5570967018866,1084.3687679503228
428,1773946791997.3296,401,1906.7512456999489,1078.0375432834749
429,1773946792063.6357,363,1891.2784090020489,1063.8804966632044
430,1773946792131.425,408,1877.3400437413372,1049.9538874687842
431,1773946792197.0557,359,1870.2285536421634,1029.74490479885
432,1773946792263.696,407,1859.4418495973925,1008.6761918960361
433,1773946792330.3413,420,1857.8590616375345,979.1599008349592
434,1773946792397.1301,405,1852.9157518549978,945.4899917132909
435,1773946792464.1401,356,1843.5761257440952,922.4070127827836
436,1773946792530.6973,287,1834.6124552905512,904.3939656889319
437,1773946792597.4802,405,1820.4468705965007,904.2730414224117
438,1773946792664.9429,378,1790.947910174705,825.3092554932458
439,1773946792731.3235,331,1771.6132629155554,794.6881748445778
440,1773946792798.8992,235,1753.0299134181537,761.591748960785
441,1773946792864.3906,197,1734.2407656433293,748.714082190302
442,1773946792931.035,396,1718.5365159789853,723.1667224208973
443,1773946792997.666,332,1698.8321180077012,690.309718618907
444,1773946793064.4412,330,1670.667670317308,657.1953168878184
445,1773946793131.3513,335,1653.988669036433,613.7858583692564
446,1773946793198.601,277,1624.0818507564793,571.8868784813955
447,1773946793265.7056,167,1607.9534735633822,519.8720595742209
448,1773946793331.277,348,1568.4442774309214,476.26824703768705
449,1773946793398.1562,330,1539.365842601177,417.5459634441055
450,1773946793464.8384,338,1499.052697504165,761.7443611392968
451,1773946793531.337,162,1434.7207673253067,324.24856802371954
452,1773946793598.059,302,1390.2709673325096,268.0443547310287
453,1773946793664.7825,206,1343.1095860534235,211.38266607161103
454,1773946793731.468,301,1283.5437859142478,168.96407089893424
455,1773946793798.7112,193,1215.3114768016596,216.70335502099218
456,1773946793865.2473,162,1141.4812928566673,156.501221942996
457,1773946793932.2249,88,1062.5602117286323,156.78540308731272
458,1773946793998.6711,101,983.9614800440356,143.43604418640174
459,1773946794065.301,32,906.8519166252952,136.148046882948
460,1773946794132.084,47,820.2733868466247,124.25342642951189
461,1773946794198.8472,12,728.5183841721033,106.07159625597278
462,1773946794265.7847,7,640.2895789326541,77.24569809867249
463,1773946794332.38,1,562.1661861116928,453.39167209726236
464,1773946794399.9917,0,486.0457963061882,56.87091149540462
465,1773946794466.2495,0,453.4449832455915,24.12477796067712
466,1773946794532.944,0,454.9932482049608,56.46242446306629
